Province_State,Country_Region,Date,ConfirmedCases,Fatalities
South Australia,Australia,2020-06-24,440.0,4.0
South Australia,Australia,2020-06-25,440.0,4.0
South Australia,Australia,2020-06-26,440.0,4.0
South Australia,Australia,2020-06-27,440.0,4.0
South Australia,Australia,2020-06-28,440.0,4.0
South Australia,Australia,2020-06-29,443.0,4.0
South Australia,Australia,2020-06-30,443.0,4.0
South Australia,Australia,2020-07-01,443.0,4.0
South Australia,Australia,2020-07-02,443.0,4.0
South Australia,Australia,2020-07-03,443.0,4.0
South Australia,Australia,2020-07-04,443.0,4.0
South Australia,Australia,2020-07-05,443.0,4.0
South Australia,Australia,2020-07-06,443.0,4.0
South Australia,Australia,2020-07-07,443.0,4.0
South Australia,Australia,2020-07-08,443.0,4.0
South Australia,Australia,2020-07-09,443.0,4.0
South Australia,Australia,2020-07-10,443.0,4.0
South Australia,Australia,2020-07-11,443.0,4.0
South Australia,Australia,2020-07-12,443.0,4.0
South Australia,Australia,2020-07-13,443.0,4.0
South Australia,Australia,2020-07-14,443.0,4.0
South Australia,Australia,2020-07-15,444.0,4.0
South Australia,Australia,2020-07-16,444.0,4.0
South Australia,Australia,2020-07-17,444.0,4.0
South Australia,Australia,2020-07-18,444.0,4.0
South Australia,Australia,2020-07-19,444.0,4.0
South Australia,Australia,2020-07-20,444.0,4.0
South Australia,Australia,2020-07-21,444.0,4.0
South Australia,Australia,2020-07-22,446.0,4.0
South Australia,Australia,2020-07-23,447.0,4.0
South Australia,Australia,2020-07-24,447.0,4.0
South Australia,Australia,2020-07-25,447.0,4.0
South Australia,Australia,2020-07-26,447.0,4.0
South Australia,Australia,2020-07-27,447.0,4.0
South Australia,Australia,2020-07-28,448.0,4.0
South Australia,Australia,2020-07-29,448.0,4.0
South Australia,Australia,2020-07-30,449.0,4.0
South Australia,Australia,2020-07-31,451.0,4.0
South Australia,Australia,2020-08-01,453.0,4.0
South Australia,Australia,2020-08-02,455.0,4.0
South Australia,Australia,2020-08-03,457.0,4.0
South Australia,Australia,2020-08-04,457.0,4.0
South Australia,Australia,2020-08-05,456.0,4.0
South Australia,Australia,2020-08-06,459.0,4.0
South Australia,Australia,2020-08-07,459.0,4.0
South Australia,Australia,2020-08-08,459.0,4.0
South Australia,Australia,2020-08-09,459.0,4.0
South Australia,Australia,2020-08-10,459.0,4.0
South Australia,Australia,2020-08-11,459.0,4.0
South Australia,Australia,2020-08-12,459.0,4.0
South Australia,Australia,2020-08-13,460.0,4.0
South Australia,Australia,2020-08-14,460.0,4.0
South Australia,Australia,2020-08-15,460.0,4.0
South Australia,Australia,2020-08-16,461.0,4.0
South Australia,Australia,2020-08-17,462.0,4.0
South Australia,Australia,2020-08-18,462.0,4.0
South Australia,Australia,2020-08-19,462.0,4.0
South Australia,Australia,2020-08-20,462.0,4.0
South Australia,Australia,2020-08-21,462.0,4.0
South Australia,Australia,2020-08-22,462.0,4.0
South Australia,Australia,2020-08-23,463.0,4.0
South Australia,Australia,2020-08-24,463.0,4.0
South Australia,Australia,2020-08-25,463.0,4.0
South Australia,Australia,2020-08-26,463.0,4.0
South Australia,Australia,2020-08-27,463.0,4.0
South Australia,Australia,2020-08-28,463.0,4.0
South Australia,Australia,2020-08-29,463.0,4.0
South Australia,Australia,2020-08-30,463.0,4.0
South Australia,Australia,2020-08-31,463.0,4.0
South Australia,Australia,2020-09-01,463.0,4.0
South Australia,Australia,2020-09-02,463.0,4.0
South Australia,Australia,2020-09-03,463.0,4.0
South Australia,Australia,2020-09-04,463.0,4.0
South Australia,Australia,2020-09-05,464.0,4.0
South Australia,Australia,2020-09-06,464.0,4.0
South Australia,Australia,2020-09-07,464.0,4.0
South Australia,Australia,2020-09-08,465.0,4.0
South Australia,Australia,2020-09-09,465.0,4.0
South Australia,Australia,2020-09-10,465.0,4.0
South Australia,Australia,2020-09-11,466.0,4.0
South Australia,Australia,2020-09-12,466.0,4.0
South Australia,Australia,2020-09-13,466.0,4.0
South Australia,Australia,2020-09-14,466.0,4.0
South Australia,Australia,2020-09-15,466.0,4.0
South Australia,Australia,2020-09-16,466.0,4.0
South Australia,Australia,2020-09-17,466.0,4.0
South Australia,Australia,2020-09-18,466.0,4.0
South Australia,Australia,2020-09-19,466.0,4.0
South Australia,Australia,2020-09-20,466.0,4.0
South Australia,Australia,2020-09-21,466.0,4.0
South Australia,Australia,2020-09-22,466.0,4.0
South Australia,Australia,2020-09-23,468.0,4.0
South Australia,Australia,2020-09-24,468.0,4.0
South Australia,Australia,2020-09-25,468.0,4.0
South Australia,Australia,2020-09-26,468.0,4.0
South Australia,Australia,2020-09-27,468.0,4.0
South Australia,Australia,2020-09-28,468.0,4.0
South Australia,Australia,2020-09-29,468.0,4.0
South Australia,Australia,2020-09-30,468.0,4.0
South Australia,Australia,2020-10-01,468.0,4.0
South Australia,Australia,2020-10-02,470.0,4.0
South Australia,Australia,2020-10-03,470.0,4.0
South Australia,Australia,2020-10-04,471.0,4.0
South Australia,Australia,2020-10-05,471.0,4.0
South Australia,Australia,2020-10-06,472.0,4.0
South Australia,Australia,2020-10-07,472.0,4.0
South Australia,Australia,2020-10-08,472.0,4.0
South Australia,Australia,2020-10-09,473.0,4.0
South Australia,Australia,2020-10-10,473.0,4.0
South Australia,Australia,2020-10-11,475.0,4.0
South Australia,Australia,2020-10-12,475.0,4.0
South Australia,Australia,2020-10-13,476.0,4.0
South Australia,Australia,2020-10-14,479.0,4.0
Tasmania,Australia,2020-01-22,0.0,0.0
Tasmania,Australia,2020-01-23,0.0,0.0
Tasmania,Australia,2020-01-24,0.0,0.0
Tasmania,Australia,2020-01-25,0.0,0.0
Tasmania,Australia,2020-01-26,0.0,0.0
Tasmania,Australia,2020-01-27,0.0,0.0
Tasmania,Australia,2020-01-28,0.0,0.0
Tasmania,Australia,2020-01-29,0.0,0.0
Tasmania,Australia,2020-01-30,0.0,0.0
Tasmania,Australia,2020-01-31,0.0,0.0
Tasmania,Australia,2020-02-01,0.0,0.0
Tasmania,Australia,2020-02-02,0.0,0.0
Tasmania,Australia,2020-02-03,0.0,0.0
Tasmania,Australia,2020-02-04,0.0,0.0
Tasmania,Australia,2020-02-05,0.0,0.0
Tasmania,Australia,2020-02-06,0.0,0.0
Tasmania,Australia,2020-02-07,0.0,0.0
Tasmania,Australia,2020-02-08,0.0,0.0
Tasmania,Australia,2020-02-09,0.0,0.0
Tasmania,Australia,2020-02-10,0.0,0.0
Tasmania,Australia,2020-02-11,0.0,0.0
Tasmania,Australia,2020-02-12,0.0,0.0
Tasmania,Australia,2020-02-13,0.0,0.0
Tasmania,Australia,2020-02-14,0.0,0.0
Tasmania,Australia,2020-02-15,0.0,0.0
Tasmania,Australia,2020-02-16,0.0,0.0
Tasmania,Australia,2020-02-17,0.0,0.0
Tasmania,Australia,2020-02-18,0.0,0.0
Tasmania,Australia,2020-02-19,0.0,0.0
Tasmania,Australia,2020-02-20,0.0,0.0
Tasmania,Australia,2020-02-21,0.0,0.0
Tasmania,Australia,2020-02-22,0.0,0.0
Tasmania,Australia,2020-02-23,0.0,0.0
Tasmania,Australia,2020-02-24,0.0,0.0
Tasmania,Australia,2020-02-25,0.0,0.0
Tasmania,Australia,2020-02-26,0.0,0.0
Tasmania,Australia,2020-02-27,0.0,0.0
Tasmania,Australia,2020-02-28,0.0,0.0
Tasmania,Australia,2020-02-29,0.0,0.0
Tasmania,Australia,2020-03-01,0.0,0.0
Tasmania,Australia,2020-03-02,1.0,0.0
Tasmania,Australia,2020-03-03,1.0,0.0
Tasmania,Australia,2020-03-04,1.0,0.0
Tasmania,Australia,2020-03-05,1.0,0.0
Tasmania,Australia,2020-03-06,1.0,0.0
Tasmania,Australia,2020-03-07,1.0,0.0
Tasmania,Australia,2020-03-08,2.0,0.0
Tasmania,Australia,2020-03-09,2.0,0.0
Tasmania,Australia,2020-03-10,2.0,0.0
Tasmania,Australia,2020-03-11,3.0,0.0
Tasmania,Australia,2020-03-12,3.0,0.0
Tasmania,Australia,2020-03-13,5.0,0.0
Tasmania,Australia,2020-03-14,5.0,0.0
Tasmania,Australia,2020-03-15,6.0,0.0
Tasmania,Australia,2020-03-16,7.0,0.0
Tasmania,Australia,2020-03-17,7.0,0.0
Tasmania,Australia,2020-03-18,10.0,0.0
Tasmania,Australia,2020-03-19,10.0,0.0
Tasmania,Australia,2020-03-20,10.0,0.0
Tasmania,Australia,2020-03-21,16.0,0.0
Tasmania,Australia,2020-03-22,22.0,0.0
Tasmania,Australia,2020-03-23,28.0,0.0
Tasmania,Australia,2020-03-24,28.0,0.0
Tasmania,Australia,2020-03-25,36.0,0.0
Tasmania,Australia,2020-03-26,47.0,0.0
Tasmania,Australia,2020-03-27,47.0,0.0
Tasmania,Australia,2020-03-28,62.0,0.0
Tasmania,Australia,2020-03-29,66.0,0.0
Tasmania,Australia,2020-03-30,66.0,0.0
Tasmania,Australia,2020-03-31,69.0,1.0
Tasmania,Australia,2020-04-01,69.0,2.0
Tasmania,Australia,2020-04-02,72.0,2.0
Tasmania,Australia,2020-04-03,74.0,2.0
Tasmania,Australia,2020-04-04,80.0,2.0
Tasmania,Australia,2020-04-05,82.0,2.0
Tasmania,Australia,2020-04-06,86.0,2.0
Tasmania,Australia,2020-04-07,89.0,2.0
Tasmania,Australia,2020-04-08,98.0,3.0
Tasmania,Australia,2020-04-09,111.0,3.0
Tasmania,Australia,2020-04-10,122.0,4.0
Tasmania,Australia,2020-04-11,133.0,4.0
Tasmania,Australia,2020-04-12,133.0,5.0
Tasmania,Australia,2020-04-13,144.0,5.0
Tasmania,Australia,2020-04-14,165.0,6.0
Tasmania,Australia,2020-04-15,165.0,6.0
Tasmania,Australia,2020-04-16,169.0,6.0
Tasmania,Australia,2020-04-17,180.0,7.0
Tasmania,Australia,2020-04-18,188.0,7.0
Tasmania,Australia,2020-04-19,195.0,7.0
Tasmania,Australia,2020-04-20,200.0,7.0
Tasmania,Australia,2020-04-21,201.0,7.0
Tasmania,Australia,2020-04-22,205.0,7.0
Tasmania,Australia,2020-04-23,207.0,8.0
Tasmania,Australia,2020-04-24,207.0,9.0
Tasmania,Australia,2020-04-25,207.0,10.0
Tasmania,Australia,2020-04-26,212.0,11.0
Tasmania,Australia,2020-04-27,214.0,11.0
Tasmania,Australia,2020-04-28,218.0,11.0
Tasmania,Australia,2020-04-29,219.0,12.0
Tasmania,Australia,2020-04-30,221.0,13.0
Tasmania,Australia,2020-05-01,221.0,13.0
Tasmania,Australia,2020-05-02,221.0,13.0
Tasmania,Australia,2020-05-03,221.0,13.0
Tasmania,Australia,2020-05-04,221.0,13.0
Tasmania,Australia,2020-05-05,225.0,13.0
Tasmania,Australia,2020-05-06,226.0,13.0
Tasmania,Australia,2020-05-07,227.0,13.0
Tasmania,Australia,2020-05-08,227.0,13.0
Tasmania,Australia,2020-05-09,227.0,13.0
Tasmania,Australia,2020-05-10,227.0,13.0
Tasmania,Australia,2020-05-11,227.0,13.0
Tasmania,Australia,2020-05-12,227.0,13.0
Tasmania,Australia,2020-05-13,227.0,13.0
Tasmania,Australia,2020-05-14,227.0,13.0
Tasmania,Australia,2020-05-15,228.0,13.0
Tasmania,Australia,2020-05-16,228.0,13.0
Tasmania,Australia,2020-05-17,228.0,13.0
Tasmania,Australia,2020-05-18,228.0,13.0
Tasmania,Australia,2020-05-19,228.0,13.0
Tasmania,Australia,2020-05-20,228.0,13.0
Tasmania,Australia,2020-05-21,228.0,13.0
Tasmania,Australia,2020-05-22,228.0,13.0
Tasmania,Australia,2020-05-23,228.0,13.0
Tasmania,Australia,2020-05-24,228.0,13.0
Tasmania,Australia,2020-05-25,228.0,13.0
Tasmania,Australia,2020-05-26,228.0,13.0
Tasmania,Australia,2020-05-27,228.0,13.0
Tasmania,Australia,2020-05-28,228.0,13.0
Tasmania,Australia,2020-05-29,228.0,13.0
Tasmania,Australia,2020-05-30,228.0,13.0
Tasmania,Australia,2020-05-31,228.0,13.0
Tasmania,Australia,2020-06-01,228.0,13.0
Tasmania,Australia,2020-06-02,228.0,13.0
Tasmania,Australia,2020-06-03,228.0,13.0
Tasmania,Australia,2020-06-04,228.0,13.0
Tasmania,Australia,2020-06-05,228.0,13.0
Tasmania,Australia,2020-06-06,228.0,13.0
Tasmania,Australia,2020-06-07,228.0,13.0
Tasmania,Australia,2020-06-08,228.0,13.0
Tasmania,Australia,2020-06-09,228.0,13.0
Tasmania,Australia,2020-06-10,228.0,13.0
Tasmania,Australia,2020-06-11,228.0,13.0
Tasmania,Australia,2020-06-12,228.0,13.0
Tasmania,Australia,2020-06-13,228.0,13.0
Tasmania,Australia,2020-06-14,228.0,13.0
Tasmania,Australia,2020-06-15,228.0,13.0
Tasmania,Australia,2020-06-16,228.0,13.0
Tasmania,Australia,2020-06-17,228.0,13.0
Tasmania,Australia,2020-06-18,228.0,13.0
Tasmania,Australia,2020-06-19,228.0,13.0
Tasmania,Australia,2020-06-20,228.0,13.0
Tasmania,Australia,2020-06-21,228.0,13.0
Tasmania,Australia,2020-06-22,228.0,13.0
Tasmania,Australia,2020-06-23,228.0,13.0
Tasmania,Australia,2020-06-24,228.0,13.0
Tasmania,Australia,2020-06-25,228.0,13.0
Tasmania,Australia,2020-06-26,228.0,13.0
Tasmania,Australia,2020-06-27,228.0,13.0
Tasmania,Australia,2020-06-28,228.0,13.0
Tasmania,Australia,2020-06-29,228.0,13.0
Tasmania,Australia,2020-06-30,228.0,13.0
Tasmania,Australia,2020-07-01,228.0,13.0
Tasmania,Australia,2020-07-02,228.0,13.0
Tasmania,Australia,2020-07-03,228.0,13.0
Tasmania,Australia,2020-07-04,228.0,13.0
Tasmania,Australia,2020-07-05,228.0,13.0
Tasmania,Australia,2020-07-06,228.0,13.0
Tasmania,Australia,2020-07-07,228.0,13.0
Tasmania,Australia,2020-07-08,228.0,13.0
Tasmania,Australia,2020-07-09,228.0,13.0
Tasmania,Australia,2020-07-10,228.0,13.0
Tasmania,Australia,2020-07-11,228.0,13.0
Tasmania,Australia,2020-07-12,228.0,13.0
Tasmania,Australia,2020-07-13,228.0,13.0
Tasmania,Australia,2020-07-14,228.0,13.0
Tasmania,Australia,2020-07-15,228.0,13.0
Tasmania,Australia,2020-07-16,228.0,13.0
Tasmania,Australia,2020-07-17,228.0,13.0
Tasmania,Australia,2020-07-18,228.0,13.0
Tasmania,Australia,2020-07-19,228.0,13.0
Tasmania,Australia,2020-07-20,229.0,13.0
Tasmania,Australia,2020-07-21,229.0,13.0
Tasmania,Australia,2020-07-22,229.0,13.0
Tasmania,Australia,2020-07-23,229.0,13.0
Tasmania,Australia,2020-07-24,229.0,13.0
Tasmania,Australia,2020-07-25,229.0,13.0
Tasmania,Australia,2020-07-26,229.0,13.0
Tasmania,Australia,2020-07-27,229.0,13.0
Tasmania,Australia,2020-07-28,229.0,13.0
Tasmania,Australia,2020-07-29,229.0,13.0
Tasmania,Australia,2020-07-30,229.0,13.0
Tasmania,Australia,2020-07-31,229.0,13.0
Tasmania,Australia,2020-08-01,229.0,13.0
Tasmania,Australia,2020-08-02,229.0,13.0
Tasmania,Australia,2020-08-03,229.0,13.0
Tasmania,Australia,2020-08-04,229.0,13.0
Tasmania,Australia,2020-08-05,229.0,13.0
Tasmania,Australia,2020-08-06,229.0,13.0
Tasmania,Australia,2020-08-07,229.0,13.0
Tasmania,Australia,2020-08-08,229.0,13.0
Tasmania,Australia,2020-08-09,229.0,13.0
Tasmania,Australia,2020-08-10,229.0,13.0
Tasmania,Australia,2020-08-11,230.0,13.0
Tasmania,Australia,2020-08-12,230.0,13.0
Tasmania,Australia,2020-08-13,230.0,13.0
Tasmania,Australia,2020-08-14,230.0,13.0
Tasmania,Australia,2020-08-15,230.0,13.0
Tasmania,Australia,2020-08-16,230.0,13.0
Tasmania,Australia,2020-08-17,230.0,13.0
Tasmania,Australia,2020-08-18,230.0,13.0
Tasmania,Australia,2020-08-19,230.0,13.0
Tasmania,Australia,2020-08-20,230.0,13.0
Tasmania,Australia,2020-08-21,230.0,13.0
Tasmania,Australia,2020-08-22,230.0,13.0
Tasmania,Australia,2020-08-23,230.0,13.0
Tasmania,Australia,2020-08-24,230.0,13.0
Tasmania,Australia,2020-08-25,230.0,13.0
Tasmania,Australia,2020-08-26,230.0,13.0
Tasmania,Australia,2020-08-27,230.0,13.0
Tasmania,Australia,2020-08-28,230.0,13.0
Tasmania,Australia,2020-08-29,230.0,13.0
Tasmania,Australia,2020-08-30,230.0,13.0
Tasmania,Australia,2020-08-31,230.0,13.0
Tasmania,Australia,2020-09-01,230.0,13.0
Tasmania,Australia,2020-09-02,230.0,13.0
Tasmania,Australia,2020-09-03,230.0,13.0
Tasmania,Australia,2020-09-04,231.0,13.0
Tasmania,Australia,2020-09-05,230.0,13.0
Tasmania,Australia,2020-09-06,230.0,13.0
Tasmania,Australia,2020-09-07,230.0,13.0
Tasmania,Australia,2020-09-08,230.0,13.0
Tasmania,Australia,2020-09-09,230.0,13.0
Tasmania,Australia,2020-09-10,230.0,13.0
Tasmania,Australia,2020-09-11,230.0,13.0
Tasmania,Australia,2020-09-12,230.0,13.0
Tasmania,Australia,2020-09-13,230.0,13.0
Tasmania,Australia,2020-09-14,230.0,13.0
Tasmania,Australia,2020-09-15,230.0,13.0
Tasmania,Australia,2020-09-16,230.0,13.0
Tasmania,Australia,2020-09-17,230.0,13.0
Tasmania,Australia,2020-09-18,230.0,13.0
Tasmania,Australia,2020-09-19,230.0,13.0
Tasmania,Australia,2020-09-20,230.0,13.0
Tasmania,Australia,2020-09-21,230.0,13.0
Tasmania,Australia,2020-09-22,230.0,13.0
Tasmania,Australia,2020-09-23,230.0,13.0
Tasmania,Australia,2020-09-24,230.0,13.0
Tasmania,Australia,2020-09-25,230.0,13.0
Tasmania,Australia,2020-09-26,230.0,13.0
Tasmania,Australia,2020-09-27,230.0,13.0
Tasmania,Australia,2020-09-28,230.0,13.0
Tasmania,Australia,2020-09-29,230.0,13.0
Tasmania,Australia,2020-09-30,230.0,13.0
Tasmania,Australia,2020-10-01,230.0,13.0
Tasmania,Australia,2020-10-02,230.0,13.0
Tasmania,Australia,2020-10-03,230.0,13.0
Tasmania,Australia,2020-10-04,230.0,13.0
Tasmania,Australia,2020-10-05,230.0,13.0
Tasmania,Australia,2020-10-06,230.0,13.0
Tasmania,Australia,2020-10-07,230.0,13.0
Tasmania,Australia,2020-10-08,230.0,13.0
Tasmania,Australia,2020-10-09,230.0,13.0
Tasmania,Australia,2020-10-10,230.0,13.0
Tasmania,Australia,2020-10-11,230.0,13.0
Tasmania,Australia,2020-10-12,230.0,13.0
Tasmania,Australia,2020-10-13,230.0,13.0
Tasmania,Australia,2020-10-14,230.0,13.0
Victoria,Australia,2020-01-22,0.0,0.0
Victoria,Australia,2020-01-23,0.0,0.0
Victoria,Australia,2020-01-24,0.0,0.0
Victoria,Australia,2020-01-25,0.0,0.0
Victoria,Australia,2020-01-26,1.0,0.0
Victoria,Australia,2020-01-27,1.0,0.0
Victoria,Australia,2020-01-28,1.0,0.0
Victoria,Australia,2020-01-29,1.0,0.0
Victoria,Australia,2020-01-30,2.0,0.0
Victoria,Australia,2020-01-31,3.0,0.0
Victoria,Australia,2020-02-01,4.0,0.0
Victoria,Australia,2020-02-02,4.0,0.0
Victoria,Australia,2020-02-03,4.0,0.0
Victoria,Australia,2020-02-04,4.0,0.0
Victoria,Australia,2020-02-05,4.0,0.0
Victoria,Australia,2020-02-06,4.0,0.0
Victoria,Australia,2020-02-07,4.0,0.0
Victoria,Australia,2020-02-08,4.0,0.0
Victoria,Australia,2020-02-09,4.0,0.0
Victoria,Australia,2020-02-10,4.0,0.0
Victoria,Australia,2020-02-11,4.0,0.0
Victoria,Australia,2020-02-12,4.0,0.0
Victoria,Australia,2020-02-13,4.0,0.0
Victoria,Australia,2020-02-14,4.0,0.0
Victoria,Australia,2020-02-15,4.0,0.0
Victoria,Australia,2020-02-16,4.0,0.0
Victoria,Australia,2020-02-17,4.0,0.0
Victoria,Australia,2020-02-18,4.0,0.0
Victoria,Australia,2020-02-19,4.0,0.0
Victoria,Australia,2020-02-20,4.0,0.0
Victoria,Australia,2020-02-21,4.0,0.0
Victoria,Australia,2020-02-22,4.0,0.0
Victoria,Australia,2020-02-23,4.0,0.0
Victoria,Australia,2020-02-24,4.0,0.0
Victoria,Australia,2020-02-25,4.0,0.0
Victoria,Australia,2020-02-26,4.0,0.0
Victoria,Australia,2020-02-27,4.0,0.0
Victoria,Australia,2020-02-28,4.0,0.0
Victoria,Australia,2020-02-29,7.0,0.0
Victoria,Australia,2020-03-01,7.0,0.0
Victoria,Australia,2020-03-02,9.0,0.0
Victoria,Australia,2020-03-03,9.0,0.0
Victoria,Australia,2020-03-04,10.0,0.0
Victoria,Australia,2020-03-05,10.0,0.0
Victoria,Australia,2020-03-06,10.0,0.0
Victoria,Australia,2020-03-07,11.0,0.0
Victoria,Australia,2020-03-08,11.0,0.0
Victoria,Australia,2020-03-09,15.0,0.0
Victoria,Australia,2020-03-10,18.0,0.0
Victoria,Australia,2020-03-11,21.0,0.0
Victoria,Australia,2020-03-12,21.0,0.0
Victoria,Australia,2020-03-13,36.0,0.0
Victoria,Australia,2020-03-14,49.0,0.0
Victoria,Australia,2020-03-15,57.0,0.0
Victoria,Australia,2020-03-16,71.0,0.0
Victoria,Australia,2020-03-17,94.0,0.0
Victoria,Australia,2020-03-18,121.0,0.0
Victoria,Australia,2020-03-19,121.0,0.0
Victoria,Australia,2020-03-20,121.0,0.0
Victoria,Australia,2020-03-21,229.0,0.0
Victoria,Australia,2020-03-22,355.0,0.0
Victoria,Australia,2020-03-23,355.0,0.0
Victoria,Australia,2020-03-24,411.0,0.0
Victoria,Australia,2020-03-25,466.0,0.0
Victoria,Australia,2020-03-26,520.0,3.0
Victoria,Australia,2020-03-27,574.0,3.0
Victoria,Australia,2020-03-28,685.0,3.0
Victoria,Australia,2020-03-29,769.0,4.0
Victoria,Australia,2020-03-30,821.0,4.0
Victoria,Australia,2020-03-31,917.0,4.0
Victoria,Australia,2020-04-01,968.0,4.0
Victoria,Australia,2020-04-02,1036.0,5.0
Victoria,Australia,2020-04-03,1085.0,7.0
Victoria,Australia,2020-04-04,1115.0,8.0
Victoria,Australia,2020-04-05,1135.0,8.0
Victoria,Australia,2020-04-06,1158.0,10.0
Victoria,Australia,2020-04-07,1191.0,11.0
Victoria,Australia,2020-04-08,1212.0,12.0
Victoria,Australia,2020-04-09,1228.0,12.0
Victoria,Australia,2020-04-10,1241.0,13.0
Victoria,Australia,2020-04-11,1265.0,14.0
Victoria,Australia,2020-04-12,1268.0,14.0
Victoria,Australia,2020-04-13,1281.0,14.0
Victoria,Australia,2020-04-14,1291.0,14.0
Victoria,Australia,2020-04-15,1299.0,14.0
Victoria,Australia,2020-04-16,1299.0,14.0
Victoria,Australia,2020-04-17,1302.0,14.0
Victoria,Australia,2020-04-18,1319.0,14.0
Victoria,Australia,2020-04-19,1328.0,14.0
Victoria,Australia,2020-04-20,1329.0,14.0
Victoria,Australia,2020-04-21,1336.0,14.0
Victoria,Australia,2020-04-22,1336.0,14.0
Victoria,Australia,2020-04-23,1337.0,16.0
